idlink,dataN-2,dataN-1,dataN,eqtype,acmLowerMode,freqband,bandwidth,acmEngine,esN-2,sesN-2,txMaxAN-2,txminAN-2,rxmaxAN-2,rxminAN-2,txMaxBN-2,txminBN-2,rxmaxBN-2,rxminBN-2,esN-1,sesN-1,txMaxAN-1,txminAN-1,rxmaxAN-1,rxminAN-1,txMaxBN-1,txminBN-1,rxmaxBN-1,rxminBN-1,esN,sesN,txMaxAN,txminAN,rxmaxAN,rxminAN,txMaxBN,txminBN,rxmaxBN,rxminBN,lowthr,ptx,RxNominal,Thr_min,label
17237,2019-06-12 03:15:00,2019-06-12 03:30:00,2019-06-12 03:45:00,19,9,18,56,0,0.0,0.0,,,-71.0,-73.0,,,-76.0,-79.0,0.0,0.0,,,-71.0,-74.0,,,-75.0,-79.0,0.0,0.0,,,-71.0,-74.0,,,-76.0,-79.0,-64.5,18.0,-45,-84,5.0
17237,2019-06-12 04:00:00,2019-06-12 04:15:00,2019-06-12 04:30:00,19,9,18,56,0,0.0,0.0,,,-71.0,-74.0,,,-75.0,-78.0,0.0,0.0,,,-71.0,-73.0,,,-75.0,-78.0,0.0,0.0,,,-71.0,-74.0,,,-76.0,-78.0,-64.5,18.0,-45,-84,5.0
17237,2019-06-12 02:30:00,2019-06-12 02:45:00,2019-06-12 03:00:00,19,9,18,56,0,0.0,0.0,,,-71.0,-73.0,,,-76.0,-79.0,0.0,0.0,,,-71.0,-73.0,,,-75.0,-78.0,0.0,0.0,,,-71.0,-73.0,,,-75.0,-79.0,-64.5,18.0,-45,-84,5.0
17237,2019-06-12 02:00:00,2019-06-12 02:15:00,2019-06-12 02:30:00,19,9,18,56,0,0.0,0.0,,,-71.0,-73.0,,,-76.0,-77.0,0.0,0.0,,,-71.0,-73.0,,,-76.0,-79.0,0.0,0.0,,,-71.0,-73.0,,,-76.0,-79.0,-64.5,18.0,-45,-84,5.0
17237,2019-06-12 02:45:00,2019-06-12 03:00:00,2019-06-12 03:15:00,19,9,18,56,0,0.0,0.0,,,-71.0,-73.0,,,-75.0,-78.0,0.0,0.0,,,-71.0,-73.0,,,-75.0,-79.0,0.0,0.0,,,-71.0,-73.0,,,-76.0,-79.0,-64.5,18.0,-45,-84,5.0
17237,2019-06-12 00:30:00,2019-06-12 00:45:00,2019-06-12 01:00:00,19,9,18,56,0,0.0,0.0,,,-72.0,-73.0,,,-76.0,-77.0,0.0,0.0,,,-72.0,-73.0,,,-76.0,-80.0,0.0,0.0,,,-72.0,-73.0,,,-76.0,-79.0,-64.5,18.0,-45,-84,5.0
17237,2019-06-12 01:30:00,2019-06-12 01:45:00,2019-06-12 02:00:00,19,9,18,56,0,0.0,0.0,,,-71.0,-73.0,,,-75.0,-77.0,0.0,0.0,,,-71.0,-73.0,,,-76.0,-77.0,0.0,0.0,,,-71.0,-73.0,,,-76.0,-77.0,-64.5,18.0,-45,-84,5.0
17237,2019-06-12 00:45:00,2019-06-12 01:00:00,2019-06-12 01:15:00,19,9,18,56,0,0.0,0.0,,,-72.0,-73.0,,,-76.0,-80.0,0.0,0.0,,,-72.0,-73.0,,,-76.0,-79.0,0.0,0.0,,,-71.0,-73.0,,,-76.0,-78.0,-64.5,18.0,-45,-84,5.0
17728,2018-06-23 00:15:00,2018-06-23 00:30:00,2018-06-23 00:45:00,19,5,38,56,1,0.0,0.0,17.0,17.0,-97.0,-97.0,17.0,17.0,-97.0,-97.0,0.0,0.0,17.0,17.0,-97.0,-97.0,17.0,17.0,-96.0,-97.0,0.0,0.0,17.0,17.0,-97.0,-97.0,17.0,17.0,-96.0,-96.0,-74.0,17.0,-35,-82,1.0
17728,2018-06-23 03:15:00,2018-06-23 03:30:00,2018-06-23 03:45:00,19,5,38,56,1,0.0,0.0,17.0,17.0,-91.0,-97.0,17.0,17.0,-91.0,-96.0,0.0,0.0,17.0,17.0,-84.0,-91.0,17.0,17.0,-83.0,-91.0,34.0,0.0,17.0,17.0,-75.0,-84.0,17.0,17.0,-74.0,-83.0,-74.0,17.0,-35,-82,1.0
17728,2018-05-30 11:00:00,2018-05-30 11:15:00,2018-05-30 11:30:00,19,5,38,56,1,6.0,0.0,17.0,15.0,-63.0,-97.0,17.0,16.0,-63.0,-96.0,0.0,0.0,17.0,15.0,-63.0,-71.0,17.0,16.0,-63.0,-70.0,3.0,0.0,17.0,15.0,-63.0,-97.0,0.0,0.0,0.0,0.0,-74.0,17.0,-35,-82,5.0
17728,2018-06-23 01:30:00,2018-06-23 01:45:00,2018-06-23 02:00:00,19,5,38,56,1,0.0,0.0,17.0,17.0,-97.0,-97.0,17.0,17.0,-96.0,-96.0,0.0,0.0,17.0,17.0,-97.0,-97.0,17.0,17.0,-96.0,-96.0,0.0,0.0,17.0,17.0,-97.0,-97.0,17.0,17.0,-96.0,-96.0,-74.0,17.0,-35,-82,1.0
17728,2018-06-22 23:30:00,2018-06-22 23:45:00,2018-06-23 00:00:00,19,5,38,56,1,0.0,0.0,17.0,17.0,-97.0,-97.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,-97.0,-97.0,17.0,17.0,-96.0,-96.0,0.0,0.0,17.0,17.0,-97.0,-97.0,17.0,17.0,-96.0,-97.0,-74.0,17.0,-35,-82,1.0
17728,2018-06-23 01:00:00,2018-06-23 01:15:00,2018-06-23 01:30:00,19,5,38,56,1,0.0,0.0,17.0,17.0,-97.0,-97.0,17.0,17.0,-96.0,-96.0,0.0,0.0,17.0,17.0,-97.0,-97.0,17.0,17.0,-96.0,-96.0,0.0,0.0,17.0,17.0,-97.0,-97.0,17.0,17.0,-96.0,-96.0,-74.0,17.0,-35,-82,1.0
17728,2018-06-23 00:45:00,2018-06-23 01:00:00,2018-06-23 01:15:00,19,5,38,56,1,0.0,0.0,17.0,17.0,-97.0,-97.0,17.0,17.0,-96.0,-96.0,0.0,0.0,17.0,17.0,-97.0,-97.0,17.0,17.0,-96.0,-96.0,0.0,0.0,17.0,17.0,-97.0,-97.0,17.0,17.0,-96.0,-96.0,-74.0,17.0,-35,-82,1.0
17728,2018-03-08 14:45:00,2018-03-08 15:00:00,2018-03-08 15:15:00,19,5,38,56,1,0.0,0.0,17.0,17.0,-98.0,-98.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,-81.0,-98.0,0.0,0.0,0.0,0.0,65.0,9.0,17.0,16.0,-68.0,-98.0,0.0,0.0,0.0,0.0,-74.0,17.0,-35,-82,5.0
17728,2018-03-08 15:15:00,2018-03-08 15:30:00,2018-03-08 15:45:00,19,5,38,56,1,65.0,9.0,17.0,16.0,-68.0,-98.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,-98.0,-98.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,15.0,-59.0,-98.0,0.0,0.0,0.0,0.0,-74.0,17.0,-35,-82,5.0
17728,2018-06-23 02:45:00,2018-06-23 03:00:00,2018-06-23 03:15:00,19,5,38,56,1,0.0,0.0,17.0,17.0,-97.0,-97.0,17.0,17.0,-96.0,-97.0,0.0,0.0,17.0,17.0,-97.0,-97.0,17.0,17.0,-96.0,-97.0,0.0,0.0,17.0,17.0,-91.0,-97.0,17.0,17.0,-91.0,-96.0,-74.0,17.0,-35,-82,1.0
17728,2018-06-23 02:00:00,2018-06-23 02:15:00,2018-06-23 02:30:00,19,5,38,56,1,0.0,0.0,17.0,17.0,-97.0,-97.0,17.0,17.0,-96.0,-96.0,0.0,0.0,17.0,17.0,-97.0,-97.0,17.0,17.0,-96.0,-96.0,0.0,0.0,17.0,17.0,-97.0,-97.0,17.0,17.0,-96.0,-96.0,-74.0,17.0,-35,-82,1.0
17728,2018-06-23 01:15:00,2018-06-23 01:30:00,2018-06-23 01:45:00,19,5,38,56,1,0.0,0.0,17.0,17.0,-97.0,-97.0,17.0,17.0,-96.0,-96.0,0.0,0.0,17.0,17.0,-97.0,-97.0,17.0,17.0,-96.0,-96.0,0.0,0.0,17.0,17.0,-97.0,-97.0,17.0,17.0,-96.0,-96.0,-74.0,17.0,-35,-82,1.0
17728,2018-06-23 03:00:00,2018-06-23 03:15:00,2018-06-23 03:30:00,19,5,38,56,1,0.0,0.0,17.0,17.0,-97.0,-97.0,17.0,17.0,-96.0,-97.0,0.0,0.0,17.0,17.0,-91.0,-97.0,17.0,17.0,-91.0,-96.0,0.0,0.0,17.0,17.0,-84.0,-91.0,17.0,17.0,-83.0,-91.0,-74.0,17.0,-35,-82,1.0
18951,2018-11-20 14:30:00,2018-11-20 14:45:00,2018-11-20 15:00:00,19,9,18,56,0,1.0,0.0,18.0,18.0,-46.0,-94.0,18.0,18.0,-46.0,-94.0,3.0,0.0,18.0,18.0,-46.0,-77.0,18.0,18.0,-46.0,-81.0,5.0,0.0,18.0,18.0,-46.0,-67.0,18.0,18.0,-46.0,-69.0,-64.5,18.0,-45,-84,3.0
18951,2018-09-01 02:45:00,2018-09-01 03:00:00,2018-09-01 03:15:00,19,9,18,56,0,39.0,5.0,18.0,18.0,-63.0,-94.0,18.0,18.0,-66.0,-94.0,36.0,8.0,18.0,18.0,-45.0,-77.0,18.0,18.0,-46.0,-82.0,10.0,0.0,18.0,18.0,-44.0,-78.0,18.0,18.0,-45.0,-82.0,-64.5,18.0,-45,-84,3.0
18951,2018-11-20 13:45:00,2018-11-20 14:00:00,2018-11-20 14:15:00,19,9,18,56,0,0.0,0.0,18.0,18.0,-44.0,-48.0,18.0,18.0,-45.0,-48.0,0.0,0.0,18.0,18.0,-44.0,-48.0,18.0,18.0,-44.0,-48.0,1.0,0.0,18.0,18.0,-45.0,-92.0,18.0,18.0,-45.0,-94.0,-64.5,18.0,-45,-84,3.0
18951,2019-02-07 10:45:00,2019-02-07 11:00:00,2019-02-07 11:15:00,19,9,18,56,0,0.0,0.0,18.0,18.0,-44.0,-44.0,18.0,18.0,-93.0,-94.0,0.0,0.0,18.0,18.0,-44.0,-44.0,,,,-1.0,0.0,0.0,18.0,18.0,-43.0,-45.0,19.0,15.0,-94.0,-94.0,-64.5,18.0,-45,-84,5.0
18951,2019-02-07 11:30:00,2019-02-07 11:45:00,2019-02-07 12:00:00,19,9,18,56,0,0.0,0.0,,,,-1.0,18.0,18.0,-94.0,-94.0,0.0,0.0,,,,-1.0,18.0,18.0,-94.0,-94.0,0.0,0.0,18.0,18.0,-44.0,-44.0,18.0,18.0,-44.0,-94.0,-64.5,18.0,-45,-84,5.0
18951,2018-07-23 07:45:00,2018-07-23 08:00:00,2018-07-23 08:15:00,19,9,18,56,0,21.0,0.0,18.0,18.0,-45.0,-69.0,18.0,18.0,-45.0,-71.0,23.0,8.0,18.0,18.0,-46.0,-89.0,18.0,18.0,-46.0,-94.0,0.0,0.0,18.0,18.0,-76.0,-94.0,18.0,18.0,-79.0,-94.0,-64.5,18.0,-45,-84,3.0
18951,2018-10-29 13:15:00,2018-10-29 13:30:00,2018-10-29 13:45:00,19,9,18,56,0,0.0,0.0,18.0,18.0,-44.0,-47.0,18.0,18.0,-45.0,-47.0,0.0,0.0,18.0,18.0,-44.0,-46.0,18.0,18.0,-45.0,-47.0,0.0,0.0,18.0,18.0,-44.0,-92.0,18.0,18.0,-44.0,-94.0,-64.5,18.0,-45,-84,0.0
18951,2018-07-23 07:30:00,2018-07-23 07:45:00,2018-07-23 08:00:00,19,9,18,56,0,0.0,0.0,18.0,18.0,-44.0,-47.0,18.0,18.0,-44.0,-46.0,21.0,0.0,18.0,18.0,-45.0,-69.0,18.0,18.0,-45.0,-71.0,23.0,8.0,18.0,18.0,-46.0,-89.0,18.0,18.0,-46.0,-94.0,-64.5,18.0,-45,-84,3.0
18951,2018-10-29 03:45:00,2018-10-29 04:00:00,2018-10-29 04:15:00,19,9,18,56,0,0.0,0.0,18.0,18.0,-44.0,-45.0,18.0,18.0,-44.0,-45.0,0.0,0.0,18.0,18.0,-45.0,-49.0,18.0,18.0,-45.0,-49.0,5.0,0.0,18.0,18.0,-45.0,-68.0,18.0,18.0,-45.0,-70.0,-64.5,18.0,-45,-84,3.0
18951,2018-10-21 19:45:00,2018-10-21 20:00:00,2018-10-21 20:15:00,19,9,18,56,0,0.0,0.0,18.0,18.0,-45.0,-45.0,18.0,18.0,-45.0,-45.0,0.0,0.0,18.0,18.0,-45.0,-48.0,18.0,18.0,-45.0,-48.0,5.0,0.0,18.0,18.0,-47.0,-94.0,18.0,18.0,-47.0,-94.0,-64.5,18.0,-45,-84,3.0
18951,2018-10-21 20:00:00,2018-10-21 20:15:00,2018-10-21 20:30:00,19,9,18,56,0,0.0,0.0,18.0,18.0,-45.0,-48.0,18.0,18.0,-45.0,-48.0,5.0,0.0,18.0,18.0,-47.0,-94.0,18.0,18.0,-47.0,-94.0,21.0,0.0,18.0,18.0,-62.0,-90.0,18.0,18.0,-63.0,-94.0,-64.5,18.0,-45,-84,3.0
18951,2018-10-29 13:45:00,2018-10-29 14:00:00,2018-10-29 14:15:00,19,9,18,56,0,0.0,0.0,18.0,18.0,-44.0,-92.0,18.0,18.0,-44.0,-94.0,0.0,0.0,18.0,18.0,-44.0,-83.0,18.0,18.0,-44.0,-88.0,8.0,0.0,18.0,18.0,-44.0,-91.0,18.0,18.0,-44.0,-94.0,-64.5,18.0,-45,-84,0.0
18951,2018-11-20 14:00:00,2018-11-20 14:15:00,2018-11-20 14:30:00,19,9,18,56,0,0.0,0.0,18.0,18.0,-44.0,-48.0,18.0,18.0,-44.0,-48.0,1.0,0.0,18.0,18.0,-45.0,-92.0,18.0,18.0,-45.0,-94.0,1.0,0.0,18.0,18.0,-46.0,-94.0,18.0,18.0,-46.0,-94.0,-64.5,18.0,-45,-84,3.0
18951,2019-02-07 09:45:00,2019-02-07 10:00:00,2019-02-07 10:15:00,19,9,18,56,0,0.0,0.0,18.0,18.0,-44.0,-44.0,18.0,18.0,-43.0,-44.0,0.0,0.0,18.0,18.0,-44.0,-44.0,18.0,18.0,-43.0,-94.0,1.0,0.0,18.0,18.0,-44.0,-44.0,18.0,18.0,-94.0,-94.0,-64.5,18.0,-45,-84,5.0
18951,2018-10-29 15:15:00,2018-10-29 15:30:00,2018-10-29 15:45:00,19,9,18,56,0,0.0,0.0,18.0,18.0,-44.0,-46.0,18.0,18.0,-44.0,-46.0,0.0,0.0,18.0,18.0,-45.0,-55.0,18.0,18.0,-46.0,-57.0,8.0,0.0,18.0,18.0,-50.0,-75.0,18.0,18.0,-50.0,-80.0,-64.5,18.0,-45,-84,3.0
20610,2019-06-20 17:00:00,2019-06-20 17:15:00,2019-06-20 17:30:00,19,7,18,56,0,0.0,0.0,18.0,18.0,-49.0,-54.0,18.0,18.0,-48.0,-51.0,0.0,0.0,18.0,18.0,-49.0,-60.0,18.0,18.0,-48.0,-61.0,21.0,0.0,18.0,18.0,-56.0,-94.0,18.0,18.0,-54.0,-94.0,-71.0,19.0,-35,-84,1.0
20755,2019-05-27 08:00:00,2019-05-27 08:15:00,2019-05-27 08:30:00,19,9,11,40,0,0.0,0.0,22.0,22.0,-42.0,-44.0,22.0,22.0,-41.0,-43.0,0.0,0.0,22.0,22.0,-42.0,-43.0,22.0,22.0,-41.0,-43.0,2.0,0.0,22.0,18.0,-41.0,-43.0,22.0,22.0,-40.0,-96.0,-66.5,23.0,-38,-85,5.0
20755,2019-05-27 08:00:00,2019-05-27 08:15:00,2019-05-27 08:30:00,19,9,11,40,0,0.0,0.0,22.0,22.0,-42.0,-44.0,22.0,22.0,-40.0,-43.0,0.0,0.0,22.0,22.0,-42.0,-43.0,22.0,22.0,-40.0,-42.0,3.0,0.0,27.0,22.0,-41.0,-43.0,22.0,22.0,-39.0,-96.0,-66.5,23.0,-38,-85,5.0
22860,2018-10-30 07:30:00,2018-10-30 07:45:00,2018-10-30 08:00:00,19,9,18,56,0,0.0,0.0,18.0,18.0,-39.0,-42.0,18.0,18.0,-40.0,-42.0,0.0,0.0,18.0,18.0,-39.0,-42.0,18.0,18.0,-40.0,-42.0,20.0,9.0,18.0,18.0,-40.0,-76.0,18.0,18.0,-41.0,-79.0,-64.5,18.0,-47,-84,3.0
22860,2018-10-30 10:30:00,2018-10-30 10:45:00,2018-10-30 11:00:00,19,9,18,56,0,0.0,0.0,18.0,18.0,-39.0,-40.0,18.0,18.0,-39.0,-40.0,0.0,0.0,18.0,18.0,-39.0,-58.0,18.0,18.0,-40.0,-60.0,10.0,0.0,18.0,18.0,-39.0,-77.0,18.0,18.0,-40.0,-79.0,-64.5,18.0,-47,-84,3.0
23001,2019-06-05 10:45:00,2019-06-05 11:00:00,2019-06-05 11:15:00,19,9,11,40,0,0.0,0.0,20.0,20.0,-46.0,-46.0,20.0,20.0,-61.0,-61.0,0.0,0.0,20.0,20.0,-45.0,-46.0,20.0,20.0,-60.0,-61.0,333.0,0.0,20.0,20.0,-45.0,-46.0,20.0,20.0,-60.0,-61.0,-66.5,23.0,-43,-85,5.0
25143,2018-07-05 02:30:00,2018-07-05 02:45:00,2018-07-05 03:00:00,19,5,38,28,1,0.0,0.0,13.0,13.0,-40.0,-46.0,13.0,13.0,-43.0,-49.0,0.0,0.0,15.0,13.0,-40.0,-65.0,14.0,13.0,-42.0,-68.0,11.0,0.0,15.0,13.0,-50.0,-81.0,15.0,13.0,-52.0,-84.0,-76.0,17.0,-34,-84,3.0
25143,2018-07-05 01:45:00,2018-07-05 02:00:00,2018-07-05 02:15:00,19,5,38,28,1,0.0,0.0,13.0,13.0,-37.0,-38.0,13.0,13.0,-40.0,-41.0,0.0,0.0,13.0,13.0,-37.0,-42.0,13.0,13.0,-39.0,-45.0,17.0,4.0,15.0,13.0,-42.0,-97.0,15.0,13.0,-45.0,-97.0,-76.0,17.0,-34,-84,3.0
29458,2018-06-23 06:15:00,2018-06-23 06:30:00,2018-06-23 06:45:00,19,5,38,28,1,16.0,0.0,16.0,14.0,-35.0,-36.0,16.0,14.0,-34.0,-35.0,20.0,4.0,15.0,14.0,-35.0,-36.0,14.0,14.0,-34.0,-35.0,14.0,2.0,16.0,14.0,-34.0,-36.0,16.0,14.0,-34.0,-35.0,-76.0,17.0,-39,-84,4.0
29458,2018-10-29 14:30:00,2018-10-29 14:45:00,2018-10-29 15:00:00,19,5,38,28,1,0.0,0.0,14.0,14.0,-35.0,-35.0,14.0,14.0,-36.0,-36.0,0.0,0.0,14.0,14.0,-35.0,-40.0,14.0,14.0,-36.0,-41.0,4.0,0.0,16.0,14.0,-36.0,-97.0,16.0,14.0,-37.0,-97.0,-76.0,17.0,-39,-84,0.0
29458,2018-06-23 01:15:00,2018-06-23 01:30:00,2018-06-23 01:45:00,19,5,38,28,1,12.0,2.0,16.0,14.0,-35.0,-36.0,16.0,14.0,-34.0,-35.0,0.0,0.0,14.0,14.0,-36.0,-36.0,14.0,14.0,-35.0,-35.0,113.0,41.0,16.0,14.0,-34.0,-36.0,16.0,14.0,-33.0,-35.0,-76.0,17.0,-39,-84,4.0
29458,2018-10-29 10:30:00,2018-10-29 10:45:00,2018-10-29 11:00:00,19,5,38,28,1,0.0,0.0,16.0,14.0,-37.0,-73.0,16.0,14.0,-37.0,-72.0,0.0,0.0,16.0,14.0,-44.0,-79.0,16.0,14.0,-44.0,-77.0,13.0,5.0,16.0,14.0,-49.0,-94.0,16.0,14.0,-48.0,-92.0,-76.0,17.0,-39,-84,0.0
29458,2018-10-29 14:45:00,2018-10-29 15:00:00,2018-10-29 15:15:00,19,5,38,28,1,0.0,0.0,14.0,14.0,-35.0,-40.0,14.0,14.0,-36.0,-41.0,4.0,0.0,16.0,14.0,-36.0,-97.0,16.0,14.0,-37.0,-97.0,1.0,0.0,16.0,14.0,-39.0,-97.0,16.0,14.0,-39.0,-97.0,-76.0,17.0,-39,-84,0.0
30428,2018-07-21 04:30:00,2018-07-21 04:45:00,2018-07-21 05:00:00,19,5,38,28,1,0.0,0.0,15.0,15.0,-37.0,-38.0,15.0,15.0,-38.0,-38.0,0.0,0.0,15.0,15.0,-37.0,-38.0,15.0,15.0,-37.0,-38.0,26.0,2.0,17.0,-11.0,-37.0,-87.0,17.0,-12.0,-37.0,-71.0,-76.0,17.0,-41,-84,0.0
75153,2018-08-04 13:00:00,2018-08-04 13:15:00,2018-08-04 13:30:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-48.0,-49.0,17.0,17.0,-49.0,-50.0,25.0,0.0,17.0,17.0,-48.0,-67.0,17.0,17.0,-49.0,-70.0,10.0,3.0,17.0,17.0,-48.0,-79.0,17.0,17.0,-50.0,-83.0,-64.5,18.0,-40,-84,3.0
75153,2019-01-24 10:00:00,2019-01-24 10:15:00,2019-01-24 10:30:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-55.0,-60.0,17.0,17.0,-56.0,-62.0,0.0,0.0,17.0,17.0,-54.0,-61.0,17.0,17.0,-56.0,-63.0,70.0,10.0,17.0,17.0,-58.0,-69.0,17.0,17.0,-60.0,-72.0,-64.5,18.0,-40,-84,3.0
75153,2018-09-20 08:45:00,2018-09-20 09:00:00,2018-09-20 09:15:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-48.0,-49.0,17.0,17.0,-50.0,-51.0,0.0,0.0,17.0,17.0,-49.0,-49.0,17.0,17.0,-50.0,-50.0,12.0,0.0,17.0,17.0,-49.0,-66.0,17.0,17.0,-50.0,-70.0,-64.5,18.0,-40,-84,3.0
75153,2018-11-03 19:15:00,2018-11-03 19:30:00,2018-11-03 19:45:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-49.0,-55.0,17.0,17.0,-50.0,-56.0,25.0,15.0,17.0,17.0,-51.0,-81.0,17.0,17.0,-53.0,-85.0,0.0,0.0,17.0,17.0,-48.0,-86.0,17.0,17.0,-50.0,-92.0,-64.5,18.0,-40,-84,3.0
75153,2018-11-03 19:00:00,2018-11-03 19:15:00,2018-11-03 19:30:00,19,9,18,56,0,10.0,0.0,17.0,17.0,-49.0,-69.0,17.0,17.0,-51.0,-72.0,0.0,0.0,17.0,17.0,-49.0,-55.0,17.0,17.0,-50.0,-56.0,25.0,15.0,17.0,17.0,-51.0,-81.0,17.0,17.0,-53.0,-85.0,-64.5,18.0,-40,-84,3.0
75153,2018-10-05 10:15:00,2018-10-05 10:30:00,2018-10-05 10:45:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-50.0,-51.0,17.0,17.0,-51.0,-53.0,0.0,0.0,17.0,17.0,-49.0,-52.0,17.0,17.0,-51.0,-55.0,4.0,0.0,17.0,17.0,-51.0,-69.0,17.0,17.0,-53.0,-73.0,-64.5,18.0,-40,-84,3.0
75153,2018-08-10 14:30:00,2018-08-10 14:45:00,2018-08-10 15:00:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-49.0,-49.0,17.0,17.0,-49.0,-50.0,35.0,8.0,17.0,17.0,-49.0,-66.0,17.0,17.0,-49.0,-70.0,55.0,6.0,17.0,17.0,-62.0,-82.0,17.0,17.0,-65.0,-87.0,-64.5,18.0,-40,-84,3.0
75153,2018-08-10 15:00:00,2018-08-10 15:15:00,2018-08-10 15:30:00,19,9,18,56,0,55.0,6.0,17.0,17.0,-62.0,-82.0,17.0,17.0,-65.0,-87.0,29.0,1.0,17.0,17.0,-56.0,-79.0,17.0,17.0,-58.0,-84.0,17.0,0.0,17.0,17.0,-48.0,-81.0,17.0,17.0,-50.0,-85.0,-64.5,18.0,-40,-84,3.0
75153,2018-10-05 10:30:00,2018-10-05 10:45:00,2018-10-05 11:00:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-49.0,-52.0,17.0,17.0,-51.0,-55.0,4.0,0.0,17.0,17.0,-51.0,-69.0,17.0,17.0,-53.0,-73.0,22.0,0.0,17.0,17.0,-57.0,-90.0,17.0,17.0,-60.0,-94.0,-64.5,18.0,-40,-84,3.0
75153,2018-08-10 14:15:00,2018-08-10 14:30:00,2018-08-10 14:45:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-48.0,-49.0,17.0,17.0,-49.0,-50.0,0.0,0.0,17.0,17.0,-49.0,-49.0,17.0,17.0,-49.0,-50.0,35.0,8.0,17.0,17.0,-49.0,-66.0,17.0,17.0,-49.0,-70.0,-64.5,18.0,-40,-84,3.0
75153,2018-11-03 16:00:00,2018-11-03 16:15:00,2018-11-03 16:30:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-49.0,-49.0,17.0,17.0,-50.0,-51.0,0.0,0.0,17.0,17.0,-48.0,-57.0,17.0,17.0,-50.0,-59.0,22.0,0.0,17.0,17.0,-50.0,-89.0,17.0,17.0,-51.0,-93.0,-64.5,18.0,-40,-84,3.0
75153,2018-10-05 10:45:00,2018-10-05 11:00:00,2018-10-05 11:15:00,19,9,18,56,0,4.0,0.0,17.0,17.0,-51.0,-69.0,17.0,17.0,-53.0,-73.0,22.0,0.0,17.0,17.0,-57.0,-90.0,17.0,17.0,-60.0,-94.0,34.0,0.0,17.0,17.0,-51.0,-73.0,17.0,17.0,-53.0,-77.0,-64.5,18.0,-40,-84,3.0
75153,2018-10-05 12:00:00,2018-10-05 12:15:00,2018-10-05 12:30:00,19,9,18,56,0,6.0,0.0,17.0,17.0,-51.0,-67.0,17.0,17.0,-53.0,-70.0,19.0,1.0,17.0,17.0,-50.0,-74.0,17.0,17.0,-52.0,-78.0,55.0,18.0,17.0,17.0,-52.0,-72.0,17.0,17.0,-55.0,-76.0,-64.5,18.0,-40,-84,3.0
75153,2018-09-20 21:15:00,2018-09-20 21:30:00,2018-09-20 21:45:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-49.0,-51.0,17.0,17.0,-50.0,-53.0,0.0,0.0,17.0,17.0,-49.0,-62.0,17.0,17.0,-50.0,-65.0,10.0,0.0,17.0,17.0,-49.0,-68.0,17.0,17.0,-50.0,-71.0,-64.5,18.0,-40,-84,3.0
75153,2018-09-20 23:00:00,2018-09-20 23:15:00,2018-09-20 23:30:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-49.0,-55.0,17.0,17.0,-51.0,-57.0,0.0,0.0,17.0,17.0,-49.0,-62.0,17.0,17.0,-51.0,-65.0,13.0,0.0,17.0,17.0,-49.0,-94.0,17.0,17.0,-51.0,-94.0,-64.5,18.0,-40,-84,0.0
75153,2018-09-20 16:45:00,2018-09-20 17:00:00,2018-09-20 17:15:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-49.0,-54.0,17.0,17.0,-50.0,-56.0,0.0,0.0,17.0,17.0,-49.0,-62.0,17.0,17.0,-50.0,-64.0,26.0,1.0,17.0,17.0,-50.0,-67.0,17.0,17.0,-52.0,-71.0,-64.5,18.0,-40,-84,3.0
75153,2018-08-10 15:15:00,2018-08-10 15:30:00,2018-08-10 15:45:00,19,9,18,56,0,29.0,1.0,17.0,17.0,-56.0,-79.0,17.0,17.0,-58.0,-84.0,17.0,0.0,17.0,17.0,-48.0,-81.0,17.0,17.0,-50.0,-85.0,28.0,12.0,17.0,17.0,-48.0,-71.0,17.0,17.0,-49.0,-73.0,-64.5,18.0,-40,-84,3.0
75153,2018-10-05 11:45:00,2018-10-05 12:00:00,2018-10-05 12:15:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-52.0,-54.0,17.0,17.0,-54.0,-56.0,6.0,0.0,17.0,17.0,-51.0,-67.0,17.0,17.0,-53.0,-70.0,19.0,1.0,17.0,17.0,-50.0,-74.0,17.0,17.0,-52.0,-78.0,-64.5,18.0,-40,-84,3.0
75153,2018-10-05 11:30:00,2018-10-05 11:45:00,2018-10-05 12:00:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-51.0,-53.0,17.0,17.0,-52.0,-55.0,0.0,0.0,17.0,17.0,-52.0,-54.0,17.0,17.0,-54.0,-56.0,6.0,0.0,17.0,17.0,-51.0,-67.0,17.0,17.0,-53.0,-70.0,-64.5,18.0,-40,-84,3.0
